Date,CAD_Assets,CAD_Liabilities,Net_Exposure_CAD
2020-11-12,1023723.2732340076,200000,823723.2732340076
2020-11-13,1012599.2598723558,200000,812599.2598723558
2020-11-14,1027883.484221243,200000,827883.484221243
2020-11-15,1027420.8010586873,200000,827420.8010586873
2020-11-16,1017412.0925957388,200000,817412.0925957388
2020-11-17,1022538.4855858099,200000,822538.4855858099
2020-11-18,1023049.1806653731,200000,823049.1806653731
2020-11-19,1021901.9603784153,200000,821901.9603784153
2020-11-20,1017866.6275954052,200000,817866.6275954052
2020-11-21,1017279.5983402785,200000,817279.5983402785
2020-11-22,1020529.506640348,200000,820529.506640348
2020-11-23,1026540.4839069385,200000,826540.4839069385
2020-11-24,1023414.4013989503,200000,823414.4013989503
2020-11-25,1018862.8907808841,200000,818862.8907808841
2020-11-26,1024594.0178098928,200000,824594.0178098928
2020-11-27,1006512.3729688372,200000,806512.3729688372
2020-11-28,1026518.4763891845,200000,826518.4763891845
2020-11-29,1012095.64080877,200000,812095.64080877
2020-11-30,1019001.5668109813,200000,819001.5668109813
2020-12-01,1015234.9838602026,200000,815234.9838602026
2020-12-02,1014379.4877700653,200000,814379.4877700653
2020-12-03,1026676.5909008989,200000,826676.5909008989
2020-12-04,1018553.5127727833,200000,818553.5127727833
2020-12-05,1022644.1000033328,200000,822644.1000033328
2020-12-06,1020696.5395156197,200000,820696.5395156197
2020-12-07,1023335.9083614678,200000,823335.9083614678
2020-12-08,1021354.3754959899,200000,821354.3754959899
2020-12-09,1014574.8667350822,200000,814574.8667350822
2020-12-10,1025990.7237685972,200000,825990.7237685972
2020-12-11,1018560.1685708915,200000,818560.1685708915
2020-12-12,1013265.6038087357,200000,813265.6038087357
2020-12-13,1018927.4993125413,200000,818927.4993125413
2020-12-14,1028591.435885879,200000,828591.435885879
2020-12-15,1025358.3074586113,200000,825358.3074586113
2020-12-16,1019383.499891341,200000,819383.499891341
2020-12-17,1019400.0338571246,200000,819400.0338571246
2020-12-18,1019557.7089379664,200000,819557.7089379664
2020-12-19,1031569.185927194,200000,831569.185927194
2020-12-20,1023114.685085884,200000,823114.685085884
2020-12-21,1023374.777876018,200000,823374.777876018
2020-12-22,1026395.5487255583,200000,826395.5487255583
2020-12-23,1022457.6390658681,200000,822457.6390658681
2020-12-24,1019988.0443569685,200000,819988.0443569685
2020-12-25,1020321.0676559836,200000,820321.0676559836
2020-12-26,1020964.3724196746,200000,820964.3724196746
2020-12-27,1021155.8293495323,200000,821155.8293495323
2020-12-28,1024999.6500656027,200000,824999.6500656027
2020-12-29,1021640.7935917908,200000,821640.7935917908
2020-12-30,1025063.8263641687,200000,825063.8263641687
2020-12-31,1021016.6048928844,200000,821016.6048928844
2021-01-01,1021832.9255603441,200000,821832.9255603441
2021-01-02,1011468.3080014397,200000,811468.3080014397
2021-01-03,1026060.5116129491,200000,826060.5116129491
2021-01-04,1023230.8774342631,200000,823230.8774342631
2021-01-05,1026508.0474194079,200000,826508.0474194079
2021-01-06,1007056.2817944776,200000,807056.2817944776
2021-01-07,1031998.9940246862,200000,831998.9940246862
2021-01-08,1020878.7341753431,200000,820878.7341753431
2021-01-09,1027137.158215143,200000,827137.158215143
2021-01-10,1016416.2763111643,200000,816416.2763111643
2021-01-11,1024699.2372874412,200000,824699.2372874412
2021-01-12,1016387.8517615965,200000,816387.8517615965
2021-01-13,1018555.6465893222,200000,818555.6465893222
2021-01-14,1031264.2099774717,200000,831264.2099774717
2021-01-15,1020760.2030196575,200000,820760.2030196575
2021-01-16,1022820.3412047093,200000,822820.3412047093
2021-01-17,1026103.0773075909,200000,826103.0773075909
2021-01-18,1024250.7099093467,200000,824250.7099093467
2021-01-19,1022543.956810538,200000,822543.956810538
2021-01-20,1023636.2291124876,200000,823636.2291124876
2021-01-21,1033848.0638416844,200000,833848.0638416844
2021-01-22,1021562.4537456615,200000,821562.4537456615
2021-01-23,1022875.6047797408,200000,822875.6047797408
2021-01-24,1027142.9433415404,200000,827142.9433415404
2021-01-25,1027436.8628416287,200000,827436.8628416287
2021-01-26,1027863.9465199772,200000,827863.9465199772
2021-01-27,1025142.0079176577,200000,825142.0079176577
2021-01-28,1016252.8940591958,200000,816252.8940591958
2021-01-29,1030154.6380996902,200000,830154.6380996902
2021-01-30,1016275.3152884278,200000,816275.3152884278
2021-01-31,1023539.7813950528,200000,823539.7813950528
2021-02-01,1018274.7866340973,200000,818274.7866340973
2021-02-02,1021745.0359665656,200000,821745.0359665656
2021-02-03,1023729.1015663844,200000,823729.1015663844
2021-02-04,1023711.6374074548,200000,823711.6374074548
2021-02-05,1024234.0169167164,200000,824234.0169167164
2021-02-06,1030212.5313061696,200000,830212.5313061696
2021-02-07,1024431.2082837827,200000,824431.2082837827
2021-02-08,1020962.3154150961,200000,820962.3154150961
2021-02-09,1027023.0962483275,200000,827023.0962483275
2021-02-10,1028169.5746668455,200000,828169.5746668455
2021-02-11,1016103.7449618737,200000,816103.7449618737
2021-02-12,1025248.3462021445,200000,825248.3462021445
2021-02-13,1025786.7713797861,200000,825786.7713797861
2021-02-14,1020812.6519667681,200000,820812.6519667681
2021-02-15,1029198.5653654627,200000,829198.5653654627
2021-02-16,1021589.3151790784,200000,821589.3151790784
2021-02-17,1022987.0371969352,200000,822987.0371969352
2021-02-18,1021513.3576234946,200000,821513.3576234946
2021-02-19,1022476.1737981577,200000,822476.1737981577
2021-02-20,1016936.4649411109,200000,816936.4649411109
2021-02-21,1015237.1477779519,200000,815237.1477779519
2021-02-22,1030429.4893223847,200000,830429.4893223847
2021-02-23,1018241.7190800046,200000,818241.7190800046
2021-02-24,1017539.1258896512,200000,817539.1258896512
2021-02-25,1011748.6988842506,200000,811748.6988842506
2021-02-26,1019340.4025291582,200000,819340.4025291582
2021-02-27,1015939.3241159046,200000,815939.3241159046
2021-02-28,1030784.4106989604,200000,830784.4106989604
2021-03-01,1027642.9821603282,200000,827642.9821603282
2021-03-02,1019172.7068030629,200000,819172.7068030629
2021-03-03,1033895.1993710095,200000,833895.1993710095
2021-03-04,1027561.4095945824,200000,827561.4095945824
2021-03-05,1021047.9870574177,200000,821047.9870574177
2021-03-06,1010194.6772159295,200000,810194.6772159295
2021-03-07,1034165.9804685875,200000,834165.9804685875
2021-03-08,1015782.9670871523,200000,815782.9670871523
2021-03-09,1014523.3975015223,200000,814523.3975015223
2021-03-10,1027882.8052116914,200000,827882.8052116914
2021-03-11,1034988.2768986761,200000,834988.2768986761
2021-03-12,1029730.4407748687,200000,829730.4407748687
2021-03-13,1025648.1840979144,200000,825648.1840979144
2021-03-14,1025821.9720213155,200000,825821.9720213155
2021-03-15,1027134.8399222271,200000,827134.8399222271
2021-03-16,1026681.9668925959,200000,826681.9668925959
2021-03-17,1024312.8428788453,200000,824312.8428788453
2021-03-18,1023447.4530940943,200000,823447.4530940943
2021-03-19,1022633.0437501738,200000,822633.0437501738
2021-03-20,1019195.7482606744,200000,819195.7482606744
2021-03-21,1021581.7576360104,200000,821581.7576360104
2021-03-22,1014539.9107647039,200000,814539.9107647039
2021-03-23,1022532.5585170435,200000,822532.5585170435
2021-03-24,1018100.8629305991,200000,818100.8629305991
2021-03-25,1017545.4336956113,200000,817545.4336956113
2021-03-26,1023982.412852794,200000,823982.412852794
2021-03-27,1030062.5153440861,200000,830062.5153440861
2021-03-28,1027713.6487577112,200000,827713.6487577112
2021-03-29,1015289.1245249201,200000,815289.1245249201
2021-03-30,1018213.0486755208,200000,818213.0486755208
2021-03-31,1027884.6071136501,200000,827884.6071136501
2021-04-01,1018287.8760213539,200000,818287.8760213539
2021-04-02,1022096.7090543967,200000,822096.7090543967
2021-04-03,1025989.6971148411,200000,825989.6971148411
2021-04-04,1018417.2761607366,200000,818417.2761607366
2021-04-05,1023805.437781121,200000,823805.437781121
2021-04-06,1016627.9945911367,200000,816627.9945911367
2021-04-07,1020310.8456613082,200000,820310.8456613082
2021-04-08,1024936.1553671133,200000,824936.1553671133
2021-04-09,1015391.8388440787,200000,815391.8388440787
2021-04-10,1025578.7430168756,200000,825578.7430168756
2021-04-11,1023297.7421477766,200000,823297.7421477766
2021-04-12,1026177.9427298323,200000,826177.9427298323
2021-04-13,1024554.6254434063,200000,824554.6254434063
2021-04-14,1030275.3187382886,200000,830275.3187382886
2021-04-15,1024100.3009169954,200000,824100.3009169954
2021-04-16,1021346.7125134661,200000,821346.7125134661
2021-04-17,1024124.7895495902,200000,824124.7895495902
2021-04-18,1026249.3539949472,200000,826249.3539949472
2021-04-19,1023796.7260167303,200000,823796.7260167303
2021-04-20,1023774.9459364576,200000,823774.9459364576
2021-04-21,1020081.5908567408,200000,820081.5908567408
2021-04-22,1020296.6065233564,200000,820296.6065233564
2021-04-23,1016617.6465674491,200000,816617.6465674491
2021-04-24,1032398.1184577188,200000,832398.1184577188
2021-04-25,1017450.4803801641,200000,817450.4803801641
2021-04-26,1020224.8323834775,200000,820224.8323834775
2021-04-27,1020116.8838599474,200000,820116.8838599474
2021-04-28,1028203.1038878522,200000,828203.1038878522
2021-04-29,1022273.2954270062,200000,822273.2954270062
2021-04-30,1030006.3159971714,200000,830006.3159971714
2021-05-01,1020419.71432792,200000,820419.71432792
2021-05-02,1025201.7000755947,200000,825201.7000755947
2021-05-03,1019649.5558135135,200000,819649.5558135135
2021-05-04,1034571.5985340156,200000,834571.5985340156
2021-05-05,1017927.4226153375,200000,817927.4226153375
2021-05-06,1025434.0800769568,200000,825434.0800769568
2021-05-07,1027073.4227458185,200000,827073.4227458185
2021-05-08,1025993.095643752,200000,825993.095643752
2021-05-09,1023017.2236774424,200000,823017.2236774424
2021-05-10,1023314.1202885003,200000,823314.1202885003
2021-05-11,1024201.8429623995,200000,824201.8429623995
2021-05-12,1023267.3374096979,200000,823267.3374096979
2021-05-13,1028841.3048171514,200000,828841.3048171514
2021-05-14,1035094.08605647,200000,835094.08605647
2021-05-15,1021273.5739388106,200000,821273.5739388106
2021-05-16,1017231.5797812908,200000,817231.5797812908
2021-05-17,1023658.7462527665,200000,823658.7462527665
2021-05-18,1037018.2649981307,200000,837018.2649981307
2021-05-19,1020120.907285347,200000,820120.907285347
2021-05-20,1032354.4259677525,200000,832354.4259677525
2021-05-21,1032566.9078262508,200000,832566.9078262508
2021-05-22,1021430.024362665,200000,821430.024362665
2021-05-23,1027062.4427824678,200000,827062.4427824678
2021-05-24,1032379.0723175206,200000,832379.0723175206
2021-05-25,1022361.012312277,200000,822361.012312277
2021-05-26,1023258.3110320391,200000,823258.3110320391
2021-05-27,1021387.3700781441,200000,821387.3700781441
2021-05-28,1019241.5528097595,200000,819241.5528097595
2021-05-29,1021088.5105532302,200000,821088.5105532302
2021-05-30,1018234.7587600854,200000,818234.7587600854
2021-05-31,1024544.4392505293,200000,824544.4392505293
2021-06-01,1020543.7175692765,200000,820543.7175692765
2021-06-02,1025582.0750988598,200000,825582.0750988598
2021-06-03,1016653.2291242244,200000,816653.2291242244
2021-06-04,1026106.6703316513,200000,826106.6703316513
2021-06-05,1028639.4757939602,200000,828639.4757939602
2021-06-06,1014522.7145883947,200000,814522.7145883947
2021-06-07,1026381.2374658263,200000,826381.2374658263
2021-06-08,1030668.8613942914,200000,830668.8613942914
2021-06-09,1018501.8731538053,200000,818501.8731538053
2021-06-10,1032932.5019967863,200000,832932.5019967863
2021-06-11,1026684.2969247645,200000,826684.2969247645
2021-06-12,1021083.7044144787,200000,821083.7044144787
2021-06-13,1024349.4801203187,200000,824349.4801203187
2021-06-14,1027439.5218865523,200000,827439.5218865523
2021-06-15,1025047.4760963422,200000,825047.4760963422
2021-06-16,1027380.7909168485,200000,827380.7909168485
2021-06-17,1020103.2048045562,200000,820103.2048045562
2021-06-18,1025572.93870547,200000,825572.93870547
2021-06-19,1017677.1239161011,200000,817677.1239161011
2021-06-20,1024209.1279092189,200000,824209.1279092189
2021-06-21,1020265.2818239749,200000,820265.2818239749
2021-06-22,1021126.7321336865,200000,821126.7321336865
2021-06-23,1031004.409538024,200000,831004.409538024
2021-06-24,1030300.0560802796,200000,830300.0560802796
2021-06-25,1027908.7578971806,200000,827908.7578971806
2021-06-26,1019421.0652846183,200000,819421.0652846183
2021-06-27,1023320.1486748437,200000,823320.1486748437
2021-06-28,1030987.24123855,200000,830987.24123855
2021-06-29,1025649.8991221901,200000,825649.8991221901
2021-06-30,1036557.5240692355,200000,836557.5240692355
2021-07-01,1026947.0273816354,200000,826947.0273816354
2021-07-02,1025960.2455824502,200000,825960.2455824502
2021-07-03,1023473.979494324,200000,823473.979494324
2021-07-04,1025706.8281545844,200000,825706.8281545844
2021-07-05,1024296.3362641067,200000,824296.3362641067
2021-07-06,1028618.7906447888,200000,828618.7906447888
2021-07-07,1029881.3206606553,200000,829881.3206606553
2021-07-08,1021187.4235894791,200000,821187.4235894791
2021-07-09,1018480.7679395664,200000,818480.7679395664
2021-07-10,1015975.4676571753,200000,815975.4676571753
2021-07-11,1027716.0129725909,200000,827716.0129725909
2021-07-12,1019678.7851224953,200000,819678.7851224953
2021-07-13,1014450.7270039386,200000,814450.7270039386
2021-07-14,1027177.6348066924,200000,827177.6348066924
2021-07-15,1037719.301186538,200000,837719.301186538
2021-07-16,1025243.510857011,200000,825243.510857011
2021-07-17,1029485.8811023051,200000,829485.8811023051
2021-07-18,1025722.1358381212,200000,825722.1358381212
2021-07-19,1024838.1025947642,200000,824838.1025947642
2021-07-20,1029947.4950909952,200000,829947.4950909952
2021-07-21,1023920.3017704495,200000,823920.3017704495
2021-07-22,1026728.1978770888,200000,826728.1978770888
2021-07-23,1027019.2871530458,200000,827019.2871530458
2021-07-24,1022089.9076691869,200000,822089.9076691869
2021-07-25,1030410.1335004213,200000,830410.1335004213
2021-07-26,1024594.6847845981,200000,824594.6847845981
2021-07-27,1021710.3195859473,200000,821710.3195859473
2021-07-28,1028191.1564166001,200000,828191.1564166001
2021-07-29,1021035.8291051293,200000,821035.8291051293
2021-07-30,1025688.6366162666,200000,825688.6366162666
2021-07-31,1025521.6976615364,200000,825521.6976615364
2021-08-01,1031016.3322892517,200000,831016.3322892517
2021-08-02,1027979.9074398301,200000,827979.9074398301
2021-08-03,1025500.8432970411,200000,825500.8432970411
2021-08-04,1029734.3714021047,200000,829734.3714021047
2021-08-05,1032616.1394665263,200000,832616.1394665263
2021-08-06,1028473.7150685355,200000,828473.7150685355
2021-08-07,1025755.9884513295,200000,825755.9884513295
2021-08-08,1019164.6060056983,200000,819164.6060056983
2021-08-09,1020417.7806674087,200000,820417.7806674087
2021-08-10,1024236.7872763487,200000,824236.7872763487
2021-08-11,1022734.9116026621,200000,822734.9116026621
2021-08-12,1024867.1779138678,200000,824867.1779138678
2021-08-13,1026104.845868617,200000,826104.845868617
2021-08-14,1028489.6218312515,200000,828489.6218312515
2021-08-15,1025508.2259845089,200000,825508.2259845089
2021-08-16,1028312.7899092719,200000,828312.7899092719
2021-08-17,1026222.2155795279,200000,826222.2155795279
2021-08-18,1016042.0724890444,200000,816042.0724890444
2021-08-19,1021242.2901670565,200000,821242.2901670565
2021-08-20,1025238.0911728786,200000,825238.0911728786
2021-08-21,1019929.6170526176,200000,819929.6170526176
2021-08-22,1028997.2962321406,200000,828997.2962321406
2021-08-23,1033670.9685592146,200000,833670.9685592146
2021-08-24,1032130.5854713192,200000,832130.5854713192
2021-08-25,1024989.123673518,200000,824989.123673518
2021-08-26,1033529.5305277553,200000,833529.5305277553
2021-08-27,1026838.7989448524,200000,826838.7989448524
2021-08-28,1024429.5936185882,200000,824429.5936185882
2021-08-29,1023067.5719718102,200000,823067.5719718102
2021-08-30,1024641.7986724107,200000,824641.7986724107
2021-08-31,1024232.8248274816,200000,824232.8248274816
2021-09-01,1027045.3518474017,200000,827045.3518474017
2021-09-02,1027015.70245611,200000,827015.70245611
2021-09-03,1026247.6244669643,200000,826247.6244669643
2021-09-04,1028436.6470302654,200000,828436.6470302654
2021-09-05,1032224.7493708018,200000,832224.7493708018
2021-09-06,1031038.8504894131,200000,831038.8504894131
2021-09-07,1018886.1517852935,200000,818886.1517852935
2021-09-08,1013560.5977683697,200000,813560.5977683697
2021-09-09,1031021.3648144123,200000,831021.3648144123
2021-09-10,1019534.9335814753,200000,819534.9335814753
2021-09-11,1025265.0618794254,200000,825265.0618794254
2021-09-12,1020557.8855739286,200000,820557.8855739286
2021-09-13,1017418.1103316616,200000,817418.1103316616
2021-09-14,1029154.8879759222,200000,829154.8879759222
2021-09-15,1030262.911951748,200000,830262.911951748
2021-09-16,1023604.1459619376,200000,823604.1459619376
2021-09-17,1013551.0483201831,200000,813551.0483201831
2021-09-18,1023794.5993549817,200000,823794.5993549817
2021-09-19,1028504.4034385933,200000,828504.4034385933
2021-09-20,1019170.3873830464,200000,819170.3873830464
2021-09-21,1027501.3066411493,200000,827501.3066411493
2021-09-22,1026527.519611725,200000,826527.519611725
2021-09-23,1029520.0881709319,200000,829520.0881709319
2021-09-24,1027241.0943303336,200000,827241.0943303336
2021-09-25,1021797.4095991916,200000,821797.4095991916
2021-09-26,1032665.1736272583,200000,832665.1736272583
2021-09-27,1025909.2300691374,200000,825909.2300691374
2021-09-28,1026584.9170520591,200000,826584.9170520591
2021-09-29,1022074.6617695793,200000,822074.6617695793
2021-09-30,1024544.1521243241,200000,824544.1521243241
2021-10-01,1022356.1116254836,200000,822356.1116254836
2021-10-02,1025934.9567113374,200000,825934.9567113374
2021-10-03,1035377.7912270027,200000,835377.7912270027
2021-10-04,1019979.3049269707,200000,819979.3049269707
2021-10-05,1018790.5654675803,200000,818790.5654675803
2021-10-06,1034233.7859097685,200000,834233.7859097685
2021-10-07,1025850.8777018776,200000,825850.8777018776
2021-10-08,1023571.6942096738,200000,823571.6942096738
2021-10-09,1032136.1431552903,200000,832136.1431552903
2021-10-10,1023928.103834962,200000,823928.103834962
2021-10-11,1036105.7919167174,200000,836105.7919167174
2021-10-12,1030384.9345210156,200000,830384.9345210156
2021-10-13,1024575.3099389272,200000,824575.3099389272
2021-10-14,1037820.9698613196,200000,837820.9698613196
2021-10-15,1024025.4159953119,200000,824025.4159953119
2021-10-16,1030784.0292857116,200000,830784.0292857116
2021-10-17,1028589.577143034,200000,828589.577143034
2021-10-18,1033621.382503332,200000,833621.382503332
2021-10-19,1034939.7938553088,200000,834939.7938553088
2021-10-20,1027311.8204323398,200000,827311.8204323398
2021-10-21,1023404.2721506165,200000,823404.2721506165
2021-10-22,1029490.7840323794,200000,829490.7840323794
2021-10-23,1023821.9082842598,200000,823821.9082842598
2021-10-24,1037296.9831859899,200000,837296.9831859899
2021-10-25,1027932.285419107,200000,827932.285419107
2021-10-26,1025442.5628224692,200000,825442.5628224692
2021-10-27,1028212.1339236908,200000,828212.1339236908
2021-10-28,1020572.6627620541,200000,820572.6627620541
2021-10-29,1022469.7858324859,200000,822469.7858324859
2021-10-30,1033349.4873800977,200000,833349.4873800977
2021-10-31,1024082.5082608551,200000,824082.5082608551
2021-11-01,1022151.9865576387,200000,822151.9865576387
2021-11-02,1030089.3670490214,200000,830089.3670490214
2021-11-03,1033354.1858750364,200000,833354.1858750364
2021-11-04,1031039.9934703832,200000,831039.9934703832
2021-11-05,1032445.0271614235,200000,832445.0271614235
2021-11-06,1023700.3751048835,200000,823700.3751048835
2021-11-07,1020394.859029358,200000,820394.859029358
2021-11-08,1035030.1424381812,200000,835030.1424381812
2021-11-09,1025929.6367995295,200000,825929.6367995295
2021-11-10,1026308.4327268014,200000,826308.4327268014
2021-11-11,1034223.1303336584,200000,834223.1303336584
2021-11-12,1030382.8714867529,200000,830382.8714867529
2021-11-13,1029900.7221154941,200000,829900.7221154941
2021-11-14,1038465.856794928,200000,838465.856794928
2021-11-15,1024442.8157338583,200000,824442.8157338583
2021-11-16,1032319.1693415017,200000,832319.1693415017
2021-11-17,1027984.5961409173,200000,827984.5961409173
2021-11-18,1029062.0537260846,200000,829062.0537260846
2021-11-19,1035380.9962791675,200000,835380.9962791675
2021-11-20,1030297.3947438895,200000,830297.3947438895
2021-11-21,1030469.2581730259,200000,830469.2581730259
2021-11-22,1033159.8762796632,200000,833159.8762796632
2021-11-23,1025992.1377607363,200000,825992.1377607363
2021-11-24,1023640.4148870921,200000,823640.4148870921
2021-11-25,1022631.9790690184,200000,822631.9790690184
2021-11-26,1018043.8039075801,200000,818043.8039075801
2021-11-27,1038176.1843194981,200000,838176.1843194981
2021-11-28,1022398.6686565246,200000,822398.6686565246
2021-11-29,1026828.0041825406,200000,826828.0041825406
2021-11-30,1026569.7676163613,200000,826569.7676163613
2021-12-01,1029510.4294201878,200000,829510.4294201878
2021-12-02,1032071.6438091754,200000,832071.6438091754
2021-12-03,1032314.887003614,200000,832314.887003614
2021-12-04,1025116.6941843071,200000,825116.6941843071
2021-12-05,1027216.0346235562,200000,827216.0346235562
2021-12-06,1029484.1047602661,200000,829484.1047602661
2021-12-07,1026847.3111922435,200000,826847.3111922435
2021-12-08,1036147.0565185975,200000,836147.0565185975
2021-12-09,1030584.7652120254,200000,830584.7652120254
2021-12-10,1031823.8411994197,200000,831823.8411994197
2021-12-11,1031483.420427844,200000,831483.420427844
2021-12-12,1034055.9451872701,200000,834055.9451872701
2021-12-13,1029113.2455086985,200000,829113.2455086985
2021-12-14,1021743.5397907372,200000,821743.5397907372
2021-12-15,1030245.701104616,200000,830245.701104616
2021-12-16,1025010.0386922301,200000,825010.0386922301
2021-12-17,1025643.3015677771,200000,825643.3015677771
2021-12-18,1031237.7668856378,200000,831237.7668856378
2021-12-19,1034516.9239643669,200000,834516.9239643669
2021-12-20,1028451.4283062154,200000,828451.4283062154
2021-12-21,1029908.7973008665,200000,829908.7973008665
2021-12-22,1036895.2687763843,200000,836895.2687763843
2021-12-23,1029607.5217659874,200000,829607.5217659874
2021-12-24,1041431.733254783,200000,841431.733254783
2021-12-25,1031270.4277273752,200000,831270.4277273752
2021-12-26,1019658.6275187748,200000,819658.6275187748
2021-12-27,1032248.7112354131,200000,832248.7112354131
2021-12-28,1030407.3568696408,200000,830407.3568696408
2021-12-29,1034969.890530977,200000,834969.890530977
2021-12-30,1031906.5953322496,200000,831906.5953322496
2021-12-31,1027867.9704713174,200000,827867.9704713174
2022-01-01,1022458.3210251259,200000,822458.3210251259
2022-01-02,1027554.257735479,200000,827554.257735479
2022-01-03,1024366.3335661992,200000,824366.3335661992
2022-01-04,1025735.8804035585,200000,825735.8804035585
2022-01-05,1031600.9514900217,200000,831600.9514900217
2022-01-06,1037027.1438050121,200000,837027.1438050121
2022-01-07,1030670.5407477064,200000,830670.5407477064
2022-01-08,1022737.329603752,200000,822737.329603752
2022-01-09,1030959.3200703651,200000,830959.3200703651
2022-01-10,1034739.0259778291,200000,834739.0259778291
2022-01-11,1025726.5158383405,200000,825726.5158383405
2022-01-12,1028124.9063419092,200000,828124.9063419092
2022-01-13,1028887.9949642563,200000,828887.9949642563
2022-01-14,1024909.6242405355,200000,824909.6242405355
2022-01-15,1032095.0797905026,200000,832095.0797905026
2022-01-16,1028268.4986935807,200000,828268.4986935807
2022-01-17,1030990.4634714912,200000,830990.4634714912
2022-01-18,1024474.9021782822,200000,824474.9021782822
2022-01-19,1026744.633381012,200000,826744.633381012
2022-01-20,1032563.3934871044,200000,832563.3934871044
2022-01-21,1027106.8827528432,200000,827106.8827528432
2022-01-22,1037625.4295848055,200000,837625.4295848055
2022-01-23,1027011.9912159019,200000,827011.9912159019
2022-01-24,1030153.1575880708,200000,830153.1575880708
2022-01-25,1033712.2499340134,200000,833712.2499340134
2022-01-26,1021977.0289253192,200000,821977.0289253192
2022-01-27,1020284.375345417,200000,820284.375345417
2022-01-28,1021479.6996478068,200000,821479.6996478068
2022-01-29,1035440.4635531296,200000,835440.4635531296
2022-01-30,1026387.8141218679,200000,826387.8141218679
2022-01-31,1041957.6630950079,200000,841957.6630950079
2022-02-01,1026364.9904887162,200000,826364.9904887162
2022-02-02,1030128.5468133248,200000,830128.5468133248
2022-02-03,1036935.9018755154,200000,836935.9018755154
2022-02-04,1039275.3783688081,200000,839275.3783688081
2022-02-05,1039571.993626531,200000,839571.993626531
2022-02-06,1035325.8687116511,200000,835325.8687116511
2022-02-07,1034423.9120030792,200000,834423.9120030792
2022-02-08,1032285.7959353642,200000,832285.7959353642
2022-02-09,1033234.528385528,200000,833234.528385528
2022-02-10,1026606.3562383886,200000,826606.3562383886
2022-02-11,1025290.8522182562,200000,825290.8522182562
2022-02-12,1029384.5361636494,200000,829384.5361636494
2022-02-13,1028570.047153416,200000,828570.047153416
2022-02-14,1027174.3918347408,200000,827174.3918347408
2022-02-15,1032942.0311339971,200000,832942.0311339971
2022-02-16,1034256.1817549026,200000,834256.1817549026
2022-02-17,1029941.2519588458,200000,829941.2519588458
2022-02-18,1036906.4297479993,200000,836906.4297479993
2022-02-19,1023829.8955873919,200000,823829.8955873919
2022-02-20,1028589.6056769973,200000,828589.6056769973
2022-02-21,1025993.3531857183,200000,825993.3531857183
2022-02-22,1020264.3435187035,200000,820264.3435187035
2022-02-23,1029203.1849901918,200000,829203.1849901918
2022-02-24,1029027.4126928253,200000,829027.4126928253
2022-02-25,1037222.9607662889,200000,837222.9607662889
2022-02-26,1032829.3322881885,200000,832829.3322881885
2022-02-27,1024573.9015591051,200000,824573.9015591051
2022-02-28,1038984.8603277586,200000,838984.8603277586
2022-03-01,1035839.1277890508,200000,835839.1277890508
2022-03-02,1032664.0096441036,200000,832664.0096441036
2022-03-03,1028640.6624478478,200000,828640.6624478478
2022-03-04,1024995.4485738161,200000,824995.4485738161
2022-03-05,1027951.1726924146,200000,827951.1726924146
2022-03-06,1035275.5114866273,200000,835275.5114866273
2022-03-07,1039274.2617331159,200000,839274.2617331159
2022-03-08,1037587.1096601402,200000,837587.1096601402
2022-03-09,1027446.2067251843,200000,827446.2067251843
2022-03-10,1024311.9284830071,200000,824311.9284830071
2022-03-11,1030634.0086993447,200000,830634.0086993447
2022-03-12,1021106.9424523109,200000,821106.9424523109
2022-03-13,1031584.5396663855,200000,831584.5396663855
2022-03-14,1029250.2499793047,200000,829250.2499793047
2022-03-15,1027677.6422167934,200000,827677.6422167934
2022-03-16,1022053.871205137,200000,822053.871205137
2022-03-17,1032614.948889656,200000,832614.948889656
2022-03-18,1027403.0059738344,200000,827403.0059738344
2022-03-19,1024236.4878089289,200000,824236.4878089289
2022-03-20,1015744.3227364086,200000,815744.3227364086
2022-03-21,1029987.6210929002,200000,829987.6210929002
2022-03-22,1039006.0154168385,200000,839006.0154168385
2022-03-23,1038470.6153215655,200000,838470.6153215655
2022-03-24,1027898.3997812313,200000,827898.3997812313
2022-03-25,1027192.3825776903,200000,827192.3825776903
2022-03-26,1032566.8759752108,200000,832566.8759752108
2022-03-27,1025250.6393142306,200000,825250.6393142306
2022-03-28,1031771.0878246059,200000,831771.0878246059
2022-03-29,1034112.0915327684,200000,834112.0915327684
2022-03-30,1036435.918075603,200000,836435.918075603
2022-03-31,1029820.0433891182,200000,829820.0433891182
2022-04-01,1029322.0068359696,200000,829322.0068359696
2022-04-02,1025970.0244684081,200000,825970.0244684081
2022-04-03,1026245.097447328,200000,826245.097447328
2022-04-04,1029266.6665733561,200000,829266.6665733561
2022-04-05,1032255.4503822811,200000,832255.4503822811
2022-04-06,1035006.107794703,200000,835006.107794703
2022-04-07,1026441.8517254714,200000,826441.8517254714
2022-04-08,1037940.7511390073,200000,837940.7511390073
2022-04-09,1029141.2521043333,200000,829141.2521043333
2022-04-10,1030409.5954531404,200000,830409.5954531404
2022-04-11,1026799.93534448,200000,826799.93534448
2022-04-12,1018434.3542541908,200000,818434.3542541908
2022-04-13,1034995.3443526973,200000,834995.3443526973
2022-04-14,1034278.8986716906,200000,834278.8986716906
2022-04-15,1029207.6032159738,200000,829207.6032159738
2022-04-16,1030968.7564030257,200000,830968.7564030257
